2026-02-23T14:08:15.4431960+00:00 | eventType=config_updated | sessionId=mobile-dLxoPFss0wCV6nezOZfb-1771855683115 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:15.2918540+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:15.3869970+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0958940+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0970830+00:00 | eventType=task_action_outcome | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0975690+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0980650+00:00 | eventType=pulse_target_hit | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0985410+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0990000+00:00 | eventType=pulse_targets_completed | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0994920+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.0999500+00:00 | eventType=game_stopped | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:16.1003790+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:16.1008810+00:00 | eventType=task_outcome_summary | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1013260+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1022800+00:00 | eventType=task_label_generated | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1027240+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1032540+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1037420+00:00 | eventType=pointer_shot | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1042810+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1107610+00:00 | eventType=game_end | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:16.1117130+00:00 | eventType=game_result | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:16.1124620+00:00 | eventType=session_stop | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=ACTIVE_GAME_COMPLETED
2026-02-23T14:09:16.2206800+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0411350+00:00 | eventType=config_updated | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0421170+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0426270+00:00 | eventType=game_initialized | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0431110+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0436200+00:00 | eventType=task_run_started | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0441630+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0447420+00:00 | eventType=pulse_targets_config | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0453090+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0457790+00:00 | eventType=game_started | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0461710+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0468330+00:00 | eventType=pulse_target_spawned | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0476210+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0488110+00:00 | eventType=game_start | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0491750+00:00 | eventType=session_start | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=START_GAME
2026-02-23T14:09:20.0496400+00:00 | eventType=task_stimulus_presented | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.0499840+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8315230+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8324040+00:00 | eventType=task_action_outcome | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8329310+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8334580+00:00 | eventType=pulse_target_hit | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8339230+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8361130+00:00 | eventType=pulse_target_spawned | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8365870+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8374120+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8381920+00:00 | eventType=pointer_shot | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8402190+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8451620+00:00 | eventType=task_stimulus_presented | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.8457750+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:20.9841910+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3597790+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3605600+00:00 | eventType=task_action_outcome | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3614350+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3619300+00:00 | eventType=pulse_target_hit | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3623330+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3629920+00:00 | eventType=pulse_target_spawned | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3634270+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3639360+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3643600+00:00 | eventType=pointer_shot | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3647750+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3734420+00:00 | eventType=task_stimulus_presented | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.3740840+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:21.4705570+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3456160+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3464820+00:00 | eventType=task_action_outcome | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3470100+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3475980+00:00 | eventType=pulse_target_hit | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3480640+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3486020+00:00 | eventType=pulse_targets_completed | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3490490+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3495070+00:00 | eventType=game_stopped | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:22.3510590+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:22.3526070+00:00 | eventType=task_outcome_summary | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3532270+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3551160+00:00 | eventType=task_label_generated | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3557680+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3565450+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3571060+00:00 | eventType=pointer_shot | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3576800+00:00 | eventType=interaction_event | sessionId=0226f575-57d3-44ff-958c-3491a089b592 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3775390+00:00 | eventType=game_end | sessionId=710fa8e8-9f18-488a-ac20-7aa239aecf32 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:22.3784900+00:00 | eventType=game_result | sessionId=710fa8e8-9f18-488a-ac20-7aa239aecf32 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:22.3792580+00:00 | eventType=session_stop | sessionId=710fa8e8-9f18-488a-ac20-7aa239aecf32 | gameId=pulse_target_tap | reason=ACTIVE_GAME_COMPLETED
2026-02-23T14:09:22.4426080+00:00 | eventType=interaction_event | sessionId=710fa8e8-9f18-488a-ac20-7aa239aecf32 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:44.2360050+00:00 | eventType=session_stop | sessionId=a649a777-4cc2-48ab-865e-014a5e6e0387 | gameId= | reason=END_SESSION
2026-02-23T15:23:48.7981500+00:00 | eventType=session_stop | sessionId=4cc8eb0f-a2a8-4df4-8324-7a3e616fbe9a | gameId= | reason=END_SESSION
